order_id,order_date,region,category,amount
ORD-002556,2025-04-18,Daegu,Home,1099206
ORD-002557,2025-01-20,Gwangju,Fashion,392590
ORD-002558,2025-04-28,Seoul,Food,256020
ORD-002559,2025-04-05,Daegu,Food,1078388
ORD-002561,2025-01-01,Incheon,Electronics,289504
ORD-002562,2025-03-08,Seoul,Food,1294121
ORD-002563,2025-01-27,Incheon,Electronics,611517
ORD-002564,2025-02-05,Gwangju,Home,1300256
ORD-002565,2025-03-27,Seoul,Food,936872
ORD-002566,2025-04-13,,Home,160951
ORD-002567,2025-02-26,Seoul,Beauty,1379608
ORD-002568,2025-01-08,Daegu,Home,702040
ORD-002569,2025-02-15,Daegu,Beauty,184918
ORD-002570,2025-03-03,Daegu,Fashion,710632
ORD-002571,2025-01-13,Gwangju,Electronics,62102
ORD-002572,2025-04-28,Incheon,Beauty,350802
ORD-002573,2025-01-08,Daegu,Food,632310
ORD-002574,2025-01-25,Daegu,Beauty,129330
ORD-002576,2025-03-21,Incheon,Beauty,597148
ORD-002577,2025-01-02,Seoul,Beauty,2687560
ORD-002578,2025-03-29,Gwangju,Food,172756
ORD-002579,2025-02-23,Busan,Beauty,720680
ORD-002580,2025-04-12,Busan,Fashion,2003575
ORD-002581,2025-01-14,Seoul,Fashion,223654
ORD-002582,2025-03-26,Incheon,Fashion,185293
ORD-002583,2025-04-05,Seoul,Beauty,98636
ORD-002585,2025-01-23,Busan,Home,886056
ORD-002586,2025-02-08,Busan,Food,1581884
ORD-002587,2025-04-23,Gwangju,Beauty,263174
ORD-002588,2025-03-21,Incheon,Fashion,293570
ORD-002589,2025-01-17,,Food,450134
ORD-002590,2025-02-09,Incheon,Beauty,2447430
ORD-002591,2025-02-23,Daegu,Food,817292
ORD-002592,2025-02-13,Daegu,Food,498264
ORD-002593,2025-02-28,Daegu,Food,1143709
ORD-002594,2025-02-03,Seoul,Food,30923
ORD-002595,2025-04-10,Daegu,Food,662015
ORD-002596,2025-01-13,Busan,Food,188537
ORD-002597,2025-01-03,Daegu,Fashion,946577
ORD-002598,2025-01-12,Incheon,Home,436779
ORD-002599,2025-04-21,Gwangju,Electronics,204001
ORD-002600,2025-04-03,Incheon,Beauty,922580
ORD-002601,2025-02-21,Busan,Electronics,521852
ORD-002602,2025-03-14,Gwangju,Home,106281
ORD-002603,2025-03-20,Busan,Home,717592
ORD-002604,2025-04-10,Daegu,Beauty,172802
ORD-002605,2025-02-22,Gwangju,Beauty,1094154
ORD-002606,2025-01-14,Seoul,Home,929352
ORD-002607,2025-03-17,Seoul,Home,17007900
ORD-002608,2025-04-29,Daegu,Fashion,127288
ORD-002609,2025-02-04,Incheon,Food,520137
ORD-002610,2025-03-06,Gwangju,Food,1532577
ORD-002611,2025-04-20,Incheon,Beauty,159144
ORD-002612,2025-02-16,Seoul,Food,1631610
ORD-002613,2025-02-16,Incheon,Food,232816
ORD-002614,2025-04-06,Daegu,Home,273730
ORD-002615,2025-04-12,Gwangju,Beauty,864063
ORD-002616,2025-04-19,Daegu,Home,438372
ORD-002617,2025-01-14,Seoul,Fashion,1678693
ORD-002618,2025-04-03,Incheon,Beauty,80144
ORD-002619,2025-04-30,Gwangju,Fashion,448246
ORD-002620,2025-01-18,Seoul,Food,63261
ORD-002621,2025-03-16,Seoul,Home,173974
ORD-002622,2025-03-29,Seoul,Beauty,47421
ORD-002623,2025-01-28,Gwangju,Food,1629079
ORD-002624,2025-04-12,Busan,Electronics,458400
ORD-002625,2025-01-17,Daegu,Fashion,82457
ORD-002626,2025-03-25,Incheon,Beauty,537006
ORD-002627,2025-03-01,Gwangju,Food,895383
ORD-002628,2025-04-26,Busan,Home,387860
ORD-002629,2025-02-14,Daegu,Food,349304
ORD-002630,2025-04-05,Gwangju,Beauty,225379
ORD-002631,2025-01-25,Incheon,Food,549034
ORD-002632,2025-01-30,Busan,Fashion,626031
ORD-002633,2025-01-01,Incheon,Home,416580
ORD-002634,2025-03-01,Seoul,Home,1306540
ORD-002635,2025-02-05,Busan,Electronics,956555
ORD-002636,2025-03-27,,Home,1301962
ORD-002638,2025-03-13,Incheon,Home,2142992
ORD-002639,2025-02-03,Incheon,Fashion,503452
ORD-002640,2025-03-07,Seoul,Home,666360
ORD-002641,2025-04-12,Busan,Food,362521
ORD-002642,2025-04-26,Gwangju,Beauty,1717376
ORD-002643,2025-03-30,Seoul,Electronics,478863
ORD-002644,2025-01-29,Gwangju,Fashion,990416
ORD-002645,2025-02-07,Daegu,Home,693985
ORD-002646,2025-04-28,Busan,Beauty,1228227
ORD-002647,2025-01-10,Busan,Food,622706
ORD-002648,2025-01-07,Incheon,Electronics,1209518
ORD-002649,2025-03-19,,Food,2439380
ORD-002650,2025-04-28,Incheon,Electronics,1550583
ORD-002651,2025-01-12,Seoul,Electronics,1058526
ORD-002652,2025-01-14,Daegu,Fashion,33224
ORD-002653,2025-01-16,Gwangju,Food,187680
ORD-002654,2025-04-05,Incheon,Home,356702
ORD-002655,2025-02-28,Daegu,Home,242962
ORD-002656,2025-04-22,Busan,Electronics,969642
ORD-002657,2025-02-22,Seoul,Beauty,692955
ORD-002658,2025-03-04,Seoul,Food,12968
ORD-002659,2025-01-06,Busan,Fashion,682689
ORD-002660,2025-02-02,Daegu,Fashion,2245856
ORD-002662,2025-01-12,Seoul,Beauty,1218930
ORD-002663,2025-04-26,Incheon,Food,1697229
ORD-002664,2025-01-26,,Fashion,1389673
ORD-002665,2025-02-25,Seoul,Food,552104
ORD-002666,2025-01-11,Incheon,Fashion,283496
ORD-002667,2025-03-07,Busan,Fashion,240108
ORD-002668,2025-02-12,Seoul,Electronics,350937
ORD-002669,2025-01-05,,Beauty,322420
ORD-002670,2025-04-10,,Home,1007449
ORD-002671,2025-03-10,Seoul,Fashion,798819
ORD-002672,2025-03-24,Incheon,Fashion,252642
ORD-002673,2025-03-02,Gwangju,Home,754404
ORD-002674,2025-04-21,Seoul,Electronics,145376
ORD-002675,2025-03-24,Busan,Beauty,331898
ORD-002676,2025-01-27,Busan,Food,2240937
ORD-002677,2025-03-17,Seoul,Fashion,1431162
ORD-002678,2025-03-26,Incheon,Home,964714
ORD-002679,2025-02-14,Seoul,Food,114288
ORD-002680,2025-01-31,Daegu,Home,-115512
ORD-002681,2025-02-06,Incheon,Beauty,2201483
ORD-002682,2025-02-03,Gwangju,Food,695623
ORD-002683,2025-02-20,Busan,Home,2180136
ORD-002684,2025-03-19,Incheon,Food,36578
ORD-002685,2025-01-01,Gwangju,Fashion,410697
ORD-002686,2025-04-14,Seoul,Electronics,624300
ORD-002687,2025-03-29,Gwangju,Fashion,1453466
ORD-002688,2025-02-20,Incheon,Fashion,326633
ORD-002689,2025-04-07,Busan,Electronics,91569
ORD-002690,2025-04-05,Gwangju,Fashion,219064
ORD-002691,2025-04-29,Busan,Food,1868405
ORD-002692,2025-02-08,Gwangju,Food,137990
ORD-002693,2025-04-28,Seoul,Home,119901
ORD-002694,2025-04-25,Busan,Electronics,100693
ORD-002695,2025-04-29,Gwangju,Home,1064315
ORD-002696,2025-02-04,Busan,Electronics,59142
ORD-002697,2025-02-19,Gwangju,Home,393278
ORD-002698,2025-01-10,Incheon,Home,1502042
ORD-002699,2025-04-22,Daegu,Food,195420
ORD-002700,2025-01-31,Incheon,Electronics,881343
ORD-002701,2025-01-24,Gwangju,Food,94534
ORD-002702,2025-01-14,Seoul,Electronics,2502166
ORD-002703,2025-04-25,Incheon,Beauty,494859
ORD-002704,2025-02-14,Busan,Fashion,74425905
ORD-002705,2025-01-19,Seoul,Fashion,1439560
ORD-002706,2025-03-21,Seoul,Home,136465
ORD-002707,2025-03-20,Daegu,Food,1182619
ORD-002708,2025-01-16,Gwangju,Electronics,1073833
ORD-002709,2025-01-19,Seoul,Home,400984
ORD-002710,2025-04-08,Incheon,Electronics,739096
ORD-002711,2025-04-20,Gwangju,Home,737298
ORD-002712,2025-02-15,Incheon,Home,2426767
ORD-002713,2025-02-05,,Food,347418
ORD-002714,2025-04-20,Busan,Food,1329869
ORD-002715,2025-03-10,Busan,Home,1776758
ORD-002716,2025-03-14,Busan,Electronics,1032435
ORD-002717,2025-03-23,Seoul,Beauty,2514390
ORD-002718,2025-02-12,Gwangju,Electronics,830454
ORD-002719,2025-04-27,Incheon,Beauty,2156265
ORD-002720,2025-04-09,Incheon,Beauty,299215
ORD-002721,2025-03-31,Seoul,Food,793996
ORD-002722,2025-01-24,Gwangju,Home,120282
ORD-002723,2025-01-04,Busan,Food,465472
ORD-002724,2025-01-31,Seoul,Fashion,2304945
ORD-002725,2025-03-31,,Food,1756484
ORD-002726,2025-01-22,Busan,Beauty,1017864
ORD-002728,2025-03-14,Seoul,Fashion,289473
ORD-002729,2025-03-29,Gwangju,Home,133660
ORD-002730,2025-02-22,,Beauty,542757
ORD-002731,2025-01-25,Busan,Beauty,148037
ORD-002732,2025-02-03,Busan,Food,379812
ORD-002733,2025-02-27,Incheon,Food,275135
ORD-002734,2025-02-03,Seoul,Home,56564
ORD-002735,2025-03-31,Busan,Food,478316
ORD-002737,2025-04-16,Busan,Food,1839024
ORD-002738,2025-01-20,Gwangju,Food,102195
ORD-002739,2025-01-12,Daegu,Food,1527552
ORD-002740,2025-02-03,Gwangju,Beauty,183353
ORD-002741,2025-01-25,Gwangju,Food,2518420
ORD-002742,2025-03-14,Incheon,Beauty,882368
ORD-002743,2025-02-28,Gwangju,Home,373401
ORD-002744,2025-04-17,Seoul,Food,1875176
ORD-002745,2025-03-13,Gwangju,Fashion,447284
ORD-002747,2025-04-06,Incheon,Food,136523
ORD-002748,2025-04-26,Seoul,Home,1174824
ORD-002749,2025-04-08,Busan,Fashion,416913
ORD-002750,2025-03-21,Incheon,Fashion,238551
ORD-002751,2025-02-12,Gwangju,Beauty,336099
ORD-002752,2025-04-30,Busan,Home,384996
ORD-002753,2025-01-18,Gwangju,Food,1031439
ORD-002754,2025-01-22,Daegu,Home,601168
ORD-002755,2025-02-27,Incheon,Fashion,895759
ORD-002756,2025-01-29,Busan,Fashion,981994
ORD-002757,2025-01-06,,Fashion,1279241
ORD-002758,2025-04-27,Incheon,Electronics,596190
ORD-002759,2025-02-06,Busan,Food,916080
ORD-002760,2025-01-30,Busan,Food,247612
ORD-002761,2025-02-28,Busan,Home,651199
ORD-002762,2025-03-22,Gwangju,Home,362640
ORD-002763,2025-02-23,Incheon,Beauty,822702
ORD-002765,2025-02-01,Incheon,Fashion,705852
ORD-002766,2025-03-03,Gwangju,Food,70192
ORD-002767,2025-01-17,Incheon,Electronics,1551534
ORD-002768,2025-01-13,Busan,Home,532132
ORD-002769,2025-01-30,Seoul,Home,57435
ORD-002770,2025-02-24,Seoul,Beauty,234988040
ORD-002771,2025-03-15,Busan,Electronics,540459
ORD-002772,2025-05-01,Busan,Food,738310
ORD-002773,2025-04-07,Seoul,Beauty,770169
ORD-002774,2025-04-05,Incheon,Home,501403
ORD-002775,2025-01-26,Seoul,Fashion,504840
ORD-002776,2025-04-28,Busan,Food,437396
ORD-002777,2025-01-03,,Electronics,106654
ORD-002778,2025-01-12,Busan,Home,1001048
ORD-002779,2025-04-04,Daegu,Fashion,1574689
ORD-002780,2025-02-19,Seoul,Home,492275
ORD-002781,2025-04-29,Gwangju,Home,924249
ORD-002782,2025-01-10,Incheon,Fashion,528345
ORD-002783,2025-03-21,Busan,Electronics,123390
ORD-002785,2025-02-22,Busan,Electronics,524948
ORD-002786,2025-01-23,Seoul,Electronics,926562
ORD-002787,2025-04-06,Seoul,Food,79445
ORD-002788,2025-01-23,Daegu,Beauty,926937
ORD-002789,2025-02-07,Daegu,Beauty,2007737
ORD-002790,2025-04-03,Daegu,Food,2512840
ORD-002791,2025-01-04,Daegu,Electronics,196553
ORD-002792,2025-03-08,Gwangju,Electronics,602623
ORD-002793,2025-03-27,Incheon,Beauty,467204
ORD-002794,2025-04-20,Seoul,Fashion,717416
ORD-002795,2025-03-08,Incheon,Fashion,490428
ORD-002796,2025-03-03,Seoul,Beauty,241220
ORD-002797,2025-03-27,Seoul,Food,25718
ORD-002798,2025-04-04,Incheon,Electronics,943139
ORD-002799,2025-01-16,Seoul,Electronics,1263186
ORD-002800,2025-03-08,Incheon,Beauty,1739868
ORD-002801,2025-03-03,Incheon,Fashion,2497440
ORD-002802,2025-03-01,Incheon,Beauty,330532
ORD-002803,2025-03-23,Seoul,Electronics,63368
ORD-002804,2025-03-16,Incheon,Beauty,2405551
ORD-002805,2025-04-13,Incheon,Fashion,1055585
ORD-002806,2025-01-12,Daegu,Home,80803
ORD-002807,2025-01-29,Busan,Electronics,118907
ORD-002808,2025-01-04,Daegu,Food,503350
ORD-002809,2025-01-13,Busan,Electronics,563718
ORD-002810,2025-02-15,Daegu,Fashion,538902
ORD-002811,2025-03-07,Seoul,Home,468638
ORD-002812,2025-02-01,Seoul,Beauty,-343188
ORD-002814,2025-01-14,Busan,Home,804152
ORD-002815,2025-03-10,Daegu,Fashion,147392
ORD-002816,2025-01-02,Seoul,Electronics,1383646
ORD-002817,2025-03-23,Daegu,Food,876808
ORD-002818,2025-02-16,Incheon,Beauty,117735
ORD-002819,2025-03-02,Gwangju,Home,1235331
ORD-002820,2025-01-27,Incheon,Fashion,816995
ORD-002821,2025-04-21,Daegu,Fashion,251073
ORD-002822,2025-04-02,Daegu,Fashion,866657
ORD-002823,2025-04-24,Seoul,Electronics,132715
ORD-002825,2025-04-06,Daegu,Electronics,264013
ORD-002826,2025-04-10,Busan,Electronics,1390428
ORD-002827,2025-04-26,Daegu,Home,1598280
ORD-002828,2025-02-15,Daegu,Home,1144870
ORD-002829,2025-02-13,Incheon,Fashion,1038564
ORD-002830,2025-04-14,Incheon,Fashion,1966360
ORD-002831,2025-02-01,,Fashion,2080642
ORD-002832,2025-02-13,Seoul,Fashion,855970
ORD-002833,2025-04-07,Gwangju,Food,591634
ORD-002834,2025-04-05,Seoul,Food,1474512
ORD-002835,2025-01-17,Seoul,Home,155932
ORD-002836,2025-04-16,Gwangju,Electronics,26940
ORD-002837,2025-03-12,Busan,Fashion,50520
ORD-002838,2025-04-29,Daegu,Electronics,931206
ORD-002839,2025-02-04,Busan,Electronics,468540
ORD-002840,2025-03-25,Gwangju,Beauty,227015
ORD-002841,2025-02-22,Daegu,Beauty,1035928
ORD-002842,2025-01-09,Daegu,Beauty,508051
ORD-002843,2025-03-03,Daegu,Beauty,1280950
ORD-002844,2025-01-28,,Beauty,606747
ORD-002845,2025-03-03,Seoul,Home,35309
ORD-002846,2025-01-06,Seoul,Electronics,200566
ORD-002847,2025-02-23,,Electronics,383724
ORD-002848,2025-04-26,Gwangju,Fashion,2277513
ORD-002849,2025-01-07,Incheon,Food,141960
ORD-002850,2025-02-26,Seoul,Beauty,2038107
ORD-002851,2025-01-03,Incheon,Fashion,646124
ORD-002852,2025-03-11,Daegu,Fashion,986546
ORD-002853,2025-04-04,Busan,Food,1077223
ORD-002854,2025-02-28,Daegu,Home,1732514
ORD-002855,2025-01-22,Gwangju,Food,1314859
ORD-002856,2025-02-14,Busan,Fashion,1012995
ORD-002857,2025-02-08,Incheon,Home,143306
ORD-002858,2025-02-08,Gwangju,Food,1000520
ORD-002859,2025-03-16,Seoul,Food,750542
ORD-002860,2025-03-28,Daegu,Home,293540
ORD-002861,2025-01-06,Seoul,Electronics,1109277
ORD-002862,2025-04-07,Daegu,Home,58746
ORD-002863,2025-02-28,Incheon,Home,1575728
ORD-002864,2025-03-16,Busan,Food,595605
ORD-002865,2025-04-26,Busan,Beauty,518050
ORD-002867,2025-03-19,Gwangju,Beauty,125307
ORD-002868,2025-02-22,Gwangju,Electronics,123724
ORD-002869,2025-04-05,Incheon,Electronics,2734470
ORD-002870,2025-03-24,Gwangju,Home,1291284
ORD-002871,2025-03-21,Gwangju,Electronics,203209
ORD-002872,2025-03-19,Gwangju,Fashion,1658274
ORD-002873,2025-01-30,Gwangju,Home,611020
ORD-002875,2025-03-27,Seoul,Beauty,420953
ORD-002876,2025-04-23,Gwangju,Beauty,1106351
ORD-002877,2025-01-12,Incheon,Food,588021
ORD-002878,2025-04-09,Incheon,Electronics,93097
ORD-002880,2025-04-07,Busan,Home,1721848
ORD-002881,2025-01-26,Busan,Electronics,1311408
ORD-002882,2025-03-24,Daegu,Food,527883
ORD-002883,2025-02-07,Gwangju,Electronics,274128
ORD-002884,2025-01-13,Incheon,Beauty,371016
ORD-002885,2025-01-03,Gwangju,Electronics,1586990
ORD-002886,2025-01-19,Daegu,Beauty,918281
ORD-002887,2025-02-16,Gwangju,Beauty,818845
ORD-002888,2025-01-27,Daegu,Food,497713
ORD-002889,2025-03-04,Seoul,Beauty,482514
ORD-002890,2025-02-13,Daegu,Fashion,137116
ORD-002891,2025-02-27,Daegu,Beauty,547155
ORD-002892,2025-01-10,Gwangju,Electronics,576580
ORD-002893,2025-04-13,Seoul,Fashion,312585
ORD-002894,2025-02-22,Seoul,Electronics,134689
ORD-002895,2025-01-16,Daegu,Beauty,671854
ORD-002896,2025-02-02,Gwangju,Electronics,1064470
ORD-002897,2025-01-01,Gwangju,Food,73584
ORD-002898,2025-03-25,Incheon,Food,1269770
ORD-002899,2025-02-17,Gwangju,Electronics,1107420
ORD-002900,2025-01-14,Incheon,Food,196674
ORD-002901,2025-03-12,Gwangju,Home,1230864
ORD-002902,2025-01-19,Gwangju,Electronics,894720
ORD-002903,2025-02-02,Busan,Electronics,147759
ORD-002904,2025-04-25,Daegu,Home,677984
ORD-002905,2025-02-09,Gwangju,Beauty,188113
ORD-002906,2025-04-03,Seoul,Electronics,858287
ORD-002907,2025-01-14,Busan,Home,217024
ORD-002908,2025-02-07,Gwangju,Fashion,202549
ORD-002909,2025-01-15,Incheon,Beauty,163792
ORD-002910,2025-03-16,,Electronics,412050
ORD-002911,2025-01-23,Daegu,Electronics,344223
ORD-002912,2025-05-01,Seoul,Home,940762
ORD-002913,2025-01-17,Daegu,Home,1236280
ORD-002914,2025-02-03,Gwangju,Electronics,308684060
ORD-002915,2025-03-23,Daegu,Food,161133
ORD-002916,2025-01-01,Seoul,Home,229708
ORD-002917,2025-04-12,Daegu,Beauty,1639251
ORD-002918,2025-01-22,Gwangju,Electronics,494100
ORD-002919,2025-01-01,Daegu,Food,368900
ORD-002920,2025-01-11,Daegu,Home,824593
ORD-002921,2025-03-22,Daegu,Home,1699762
ORD-002922,2025-01-10,Gwangju,Food,481503
ORD-002923,2025-01-03,Daegu,Fashion,1662140
ORD-002924,2025-02-15,Daegu,Beauty,177688
ORD-002925,2025-03-15,Busan,Fashion,903390
ORD-002926,2025-03-26,Incheon,Fashion,345240
ORD-002927,2025-03-09,Daegu,Electronics,1510844
ORD-002928,2025-01-18,Busan,Fashion,1480555
ORD-002929,2025-02-20,Daegu,Electronics,2388775
ORD-002930,2025-04-04,,Beauty,926073
ORD-002931,2025-04-08,Busan,Food,703138
ORD-002932,2025-02-22,Incheon,Electronics,230844
ORD-002933,2025-04-07,Daegu,Food,49292
ORD-002934,2025-02-07,Daegu,Fashion,605140
ORD-002935,2025-02-06,Gwangju,Electronics,80876
ORD-002936,2025-02-06,Gwangju,Electronics,163453
ORD-002937,2025-03-19,Daegu,Fashion,1168568
ORD-002938,2025-01-07,Busan,Beauty,1156192
ORD-002939,2025-03-01,Daegu,Home,361233
ORD-002941,2025-02-25,Busan,Food,166004
ORD-002942,2025-01-29,Gwangju,Electronics,2326442
ORD-002944,2025-03-08,Gwangju,Home,58161
ORD-002945,2025-04-22,Gwangju,Beauty,239938
ORD-002946,2025-04-01,Gwangju,Fashion,2244276
ORD-002947,2025-04-02,Incheon,Food,53112
ORD-002948,2025-04-15,Busan,Fashion,1013026
ORD-002949,2025-03-18,Daegu,Electronics,1207110
ORD-002950,2025-04-01,Incheon,Electronics,2393408
ORD-002952,2025-03-06,Gwangju,Home,887283
ORD-002953,2025-02-25,Incheon,Home,40174
ORD-002954,2025-03-13,,Home,1485552
ORD-002955,2025-03-30,Daegu,Electronics,315808
ORD-002956,2025-04-04,Incheon,Home,1448208
ORD-002957,2025-03-08,Seoul,Home,229914
ORD-002958,2025-01-29,Busan,Home,386792
ORD-002959,2025-03-13,Busan,Fashion,438998
ORD-002960,2025-01-27,Busan,Beauty,81171
ORD-002961,2025-01-06,,Home,1441485
ORD-002962,2025-04-30,Busan,Fashion,221565
ORD-002963,2025-01-02,Incheon,Fashion,725409
ORD-002965,2025-02-28,Busan,Home,2146752
ORD-002966,2025-01-11,Incheon,Electronics,66300
ORD-002967,2025-04-13,Daegu,Fashion,597704
ORD-002969,2025-04-14,Seoul,Electronics,2901290
ORD-002970,2025-04-04,Busan,Fashion,478789
ORD-002971,2025-03-05,Seoul,Beauty,861880
ORD-002972,2025-04-06,Incheon,Beauty,417109
ORD-002973,2025-02-05,Daegu,Beauty,433036
ORD-002974,2025-04-13,Gwangju,Electronics,690474
ORD-002975,2025-01-20,Busan,Beauty,231029
ORD-002976,2025-04-27,Busan,Food,173896
ORD-002977,2025-03-25,Busan,Fashion,1332180
ORD-002978,2025-03-02,Seoul,Beauty,1833548
ORD-002979,2025-01-21,Busan,Beauty,133545
ORD-002981,2025-01-14,Busan,Food,305888
ORD-002982,2025-04-01,Busan,Beauty,1631025
ORD-002983,2025-02-20,Busan,Beauty,705120
ORD-002984,2025-02-09,Seoul,Fashion,549782
ORD-002985,2025-02-20,Gwangju,Electronics,498875
ORD-002986,2025-01-28,Incheon,Fashion,793443
ORD-002987,2025-04-13,Daegu,Food,691116
ORD-002988,2025-02-26,Daegu,Beauty,969416
ORD-002989,2025-04-02,Incheon,Food,358743
ORD-002990,2025-02-20,Busan,Home,849884
ORD-002992,2025-01-16,,Electronics,2520432
ORD-002993,2025-01-19,Daegu,Beauty,1714559
ORD-002994,2025-03-13,Seoul,Home,262810
ORD-002995,2025-02-04,Seoul,Beauty,-1843568
ORD-002996,2025-02-19,Seoul,Fashion,160024
ORD-002997,2025-01-15,Daegu,Home,649565
ORD-002998,2025-01-01,Seoul,Electronics,101832
ORD-002999,2025-02-16,Gwangju,Food,926779
ORD-003000,2025-02-28,Daegu,Food,144700
ORD-003001,2025-01-17,Gwangju,Electronics,68082
ORD-003002,2025-03-01,Incheon,Beauty,347234
ORD-003003,2025-02-21,Gwangju,Fashion,32023
ORD-003004,2025-04-29,Gwangju,Food,215116
ORD-003005,2025-03-18,,Beauty,228902
ORD-003006,2025-04-20,Seoul,Home,747710
ORD-003007,2025-03-19,Seoul,Beauty,1101450
ORD-003008,2025-03-26,Busan,Home,883166
ORD-003009,2025-02-03,Seoul,Home,89202
ORD-003010,2025-01-16,Busan,Home,1071680
ORD-003011,2025-04-07,Daegu,Beauty,121942
ORD-003012,2025-01-17,,Beauty,308971
ORD-003013,2025-04-27,Daegu,Electronics,966184
ORD-003014,2025-02-09,Gwangju,Fashion,2044392
ORD-003015,2025-02-22,Daegu,Food,663045
ORD-003016,2025-03-07,Busan,Beauty,1588869
ORD-003017,2025-02-18,Seoul,Fashion,56074
ORD-003018,2025-04-25,Seoul,Beauty,1129932
ORD-003020,2025-03-24,Daegu,Fashion,1216924
ORD-003021,2025-03-10,Gwangju,Beauty,1356082
ORD-003022,2025-02-11,Daegu,Electronics,767633
ORD-003023,2025-02-08,Daegu,Beauty,92508
ORD-003024,2025-03-02,Busan,Beauty,1269296
ORD-003025,2025-04-15,Incheon,Fashion,255942
ORD-003026,2025-02-20,Incheon,Food,787198
ORD-003027,2025-02-10,Busan,Food,2278560
ORD-003028,2025-03-22,Busan,Beauty,1913229
ORD-003029,2025-02-22,Busan,Beauty,1050540
ORD-003030,2025-04-02,Seoul,Food,815337
ORD-003031,2025-01-12,Seoul,Electronics,283029
ORD-003032,2025-03-08,Daegu,Electronics,253329
ORD-003033,2025-03-07,Daegu,Food,6345
ORD-003034,2025-04-17,Busan,Fashion,1524336
ORD-003035,2025-01-02,Daegu,Fashion,915426
ORD-003036,2025-05-01,Seoul,Electronics,1241735
ORD-003037,2025-02-23,,Food,135720
ORD-003038,2025-04-16,Seoul,Fashion,478180
ORD-003039,2025-01-10,Daegu,Food,289508
ORD-003040,2025-04-29,Busan,Home,1273500
ORD-003041,2025-01-19,Gwangju,Food,218901
ORD-003042,2025-04-21,Incheon,Electronics,337370
ORD-003043,2025-04-20,Daegu,Fashion,297922
ORD-003044,2025-01-31,Daegu,Home,189839
ORD-003045,2025-02-26,Seoul,Home,429320
ORD-003046,2025-04-03,Daegu,Fashion,239592
ORD-003047,2025-02-08,Busan,Electronics,851648
ORD-003048,2025-01-27,Seoul,Beauty,256019170
ORD-003049,2025-01-22,,Food,700974
ORD-003050,2025-02-05,Incheon,Food,1160222
ORD-003051,2025-01-31,Incheon,Fashion,1190330
ORD-003052,2025-01-14,Busan,Food,1249843
ORD-003053,2025-02-20,Daegu,Electronics,149302
ORD-003054,2025-04-28,Daegu,Beauty,1044790
ORD-003055,2025-03-10,Seoul,Home,1255334
ORD-003056,2025-01-12,Daegu,Food,754986
ORD-003057,2025-02-04,Gwangju,Beauty,1659825
ORD-003058,2025-04-07,Daegu,Beauty,814432
ORD-003059,2025-03-16,Incheon,Electronics,999720
ORD-003060,2025-03-19,Incheon,Electronics,373004
ORD-003062,2025-03-06,,Beauty,193793
ORD-003063,2025-02-01,Daegu,Beauty,70132
ORD-003065,2025-02-25,Seoul,Food,133491
ORD-003066,2025-03-10,,Home,156621
ORD-003067,2025-03-17,Incheon,Electronics,191684
ORD-003068,2025-03-22,Busan,Electronics,1387952
ORD-003069,2025-01-11,Seoul,Home,221859
ORD-003070,2025-01-12,Gwangju,Fashion,1512146
ORD-003071,2025-01-15,Gwangju,Beauty,1119164
ORD-003072,2025-04-24,,Fashion,1858380
ORD-003073,2025-01-13,Gwangju,Food,426503
ORD-003074,2025-03-17,Incheon,Home,626206
ORD-003075,2025-01-09,Daegu,Electronics,326433
ORD-003076,2025-01-04,Incheon,Food,734295
ORD-003077,2025-01-19,Gwangju,Electronics,341441
ORD-003078,2025-04-24,Busan,Electronics,88224
ORD-003079,2025-02-11,,Food,2952330
ORD-003080,2025-02-06,Seoul,Beauty,128943
ORD-003081,2025-02-14,Daegu,Food,2357054
ORD-003082,2025-02-24,Gwangju,Beauty,2061135
ORD-003083,2025-04-13,,Electronics,153125
ORD-003084,2025-01-17,Daegu,Electronics,647745
ORD-003085,2025-03-06,Busan,Home,2161740
ORD-003086,2025-04-08,Incheon,Fashion,837425
ORD-003087,2025-02-16,Busan,Beauty,108931
ORD-003088,2025-04-24,Busan,Fashion,99982
ORD-003089,2025-01-22,Daegu,Home,290027
ORD-003090,2025-04-02,Incheon,Electronics,-590054
ORD-003091,2025-03-28,Incheon,Food,548280
ORD-003092,2025-04-09,Seoul,Beauty,473449472
ORD-003093,2025-01-26,Gwangju,Home,217476
ORD-003094,2025-01-13,Daegu,Electronics,492298
ORD-003095,2025-01-08,Gwangju,Beauty,564325
ORD-003096,2025-01-22,Incheon,Food,745380
ORD-003097,2025-01-03,Seoul,Food,664536
ORD-003098,2025-04-05,Daegu,Food,1520624
ORD-003099,2025-03-09,Daegu,Food,1657490
ORD-003100,2025-04-22,Seoul,Food,849099
ORD-003101,2025-03-26,Busan,Fashion,1991849
ORD-003102,2025-03-26,Daegu,Food,160383
ORD-003103,2025-04-22,Seoul,Fashion,722609
ORD-003104,2025-04-05,Gwangju,Fashion,881406
ORD-003106,2025-02-13,,Electronics,373282
ORD-003107,2025-01-08,Gwangju,Fashion,1174400
ORD-003108,2025-02-05,,Electronics,217816
ORD-003109,2025-01-09,Incheon,Home,2042658
ORD-003110,2025-03-20,Daegu,Fashion,843204
ORD-003111,2025-02-09,Busan,Fashion,858444
ORD-003112,2025-01-25,Busan,Home,351244
ORD-003113,2025-02-18,Incheon,Food,541184
